Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCW17,18.0,Low Fat,Health and Hygiene,128.6994,OUT018,2009,Tier 3,Supermarket Type2,0.2218360046680223
FDI16,14.0,Regular,Frozen Foods,54.564,OUT046,1997,Tier 1,Supermarket Type1,-0.3250911169519108
FDW33,9.395,Low Fat,Snack Foods,107.228,OUT046,1997,Tier 1,Supermarket Type1,-0.0488216948234521
FDS32,17.75,Regular,Fruits and Vegetables,140.1838,OUT013,1987,Tier 3,Supermarket Type1,0.0361091950272131
FDG50,12.8,Low Fat,Canned,89.7146,OUT027,1985,Tier 3,Supermarket Type3,0.0096173185453073
FDB28,6.615,Low Fat,Dairy,197.8426,OUT046,1997,Tier 1,Supermarket Type1,0.3344573077551934
FDH22,6.405,Low Fat,Snack Foods,128.1678,OUT035,2004,Tier 2,Supermarket Type1,-0.7015082046019359
FDD33,12.85,Low Fat,Fruits and Vegetables,233.3642,OUT017,2007,Tier 2,Supermarket Type1,0.9193864272873882
FDS43,11.65,Low Fat,Fruits and Vegetables,186.924,OUT035,2004,Tier 2,Supermarket Type1,0.0893130162407773
FDL13,13.85,Regular,Breakfast,233.83,OUT017,2007,Tier 2,Supermarket Type1,0.4519166327843794
FDI58,7.64,Regular,Snack Foods,91.212,OUT013,1987,Tier 3,Supermarket Type1,-1.0589317694806295
FDP23,6.71,Low Fat,Breads,217.6166,OUT049,1999,Tier 1,Supermarket Type1,1.0817874316436529
DRG25,10.5,Low Fat,Soft Drinks,184.524,OUT017,2007,Tier 2,Supermarket Type1,0.4166459590616886
FDR15,9.3,Regular,Meat,156.1314,OUT017,2007,Tier 2,Supermarket Type1,-0.9587841039590632
FDT27,11.395,Regular,Meat,233.7616,OUT049,1999,Tier 1,Supermarket Type1,0.9341250769314364
FDY43,14.85,Low Fat,Fruits and Vegetables,167.9474,OUT013,1987,Tier 3,Supermarket Type1,0.3041077284294711
FDV19,14.85,Regular,Fruits and Vegetables,159.5578,OUT013,1987,Tier 3,Supermarket Type1,-0.0086762944204105
FDZ01,12.8,Regular,Canned,103.499,OUT019,1985,Tier 1,Grocery Store,-1.2185984699628325
FDT21,12.8,Low Fat,Snack Foods,248.0092,OUT019,1985,Tier 1,Grocery Store,-1.0702980770474826
FDY09,12.8,Low Fat,Snack Foods,173.8054,OUT019,1985,Tier 1,Grocery Store,-1.2475719842777175
FDX10,12.8,Regular,Snack Foods,36.7874,OUT019,1985,Tier 1,Grocery Store,-1.328217754003941
DRK47,7.905,Low Fat,Hard Drinks,229.2694,OUT046,1997,Tier 1,Supermarket Type1,-0.1765963025578642
FDH14,12.8,Regular,Canned,142.0838,OUT019,1985,Tier 1,Grocery Store,-1.1789362997176789
DRL01,19.5,Regular,Soft Drinks,233.1958,OUT046,1997,Tier 1,Supermarket Type1,0.6543253301581061
FDD29,12.8,Low Fat,Frozen Foods,255.3698,OUT027,1985,Tier 3,Supermarket Type3,1.7637647169224826
FDP60,17.35,Low Fat,Baking Goods,102.3016,OUT045,2002,Tier 2,Supermarket Type1,-0.3112776458454879
NCA18,10.1,Low Fat,Household,115.6492,OUT035,2004,Tier 2,Supermarket Type1,-0.3421292372928461
DRL59,12.8,Low Fat,Hard Drinks,54.2298,OUT019,1985,Tier 1,Grocery Store,-1.2562054037192318
FDV35,19.5,Low Fat,Breads,156.4314,OUT049,1999,Tier 1,Supermarket Type1,0.1475885974709989
FDW38,5.325,Regular,Dairy,53.7298,OUT046,1997,Tier 1,Supermarket Type1,-0.8016558701235021
FDK09,15.2,Low Fat,Snack Foods,227.4352,OUT013,1987,Tier 3,Supermarket Type1,1.020952287259621
FDC29,8.39,Regular,Frozen Foods,114.0176,OUT046,1997,Tier 1,Supermarket Type1,0.1238466940068344
FDB22,8.02,Low Fat,Snack Foods,151.9998,OUT010,1998,Tier 3,Grocery Store,-1.1616694608346498
FDR40,12.8,Regular,Frozen Foods,78.5618,OUT027,1985,Tier 3,Supermarket Type3,0.1013998034588972
NCO30,19.5,Low Fat,Household,181.8608,OUT013,1987,Tier 3,Supermarket Type1,1.260004692510121
NCU05,11.8,Low Fat,Health and Hygiene,81.1618,OUT013,1987,Tier 3,Supermarket Type1,-0.7345186507847817
FDC45,17.0,Low Fat,Fruits and Vegetables,172.5106,OUT035,2004,Tier 2,Supermarket Type1,-0.0298281720521204
FDX56,17.1,Regular,Fruits and Vegetables,206.3638,OUT045,2002,Tier 2,Supermarket Type1,0.7152558417590824
FDA58,9.395,Low Fat,Snack Foods,236.0932,OUT045,2002,Tier 2,Supermarket Type1,0.6856414855677764
FDC05,13.1,Regular,Frozen Foods,198.2768,OUT045,2002,Tier 2,Supermarket Type1,0.3000344407286684
FDP24,20.6,Low Fat,Baking Goods,120.0756,OUT035,2004,Tier 2,Supermarket Type1,-0.2254931571756112
FDC04,12.8,Low Fat,Dairy,241.3854,OUT019,1985,Tier 1,Grocery Store,-1.0477083242066607
FDK26,5.46,Regular,Canned,186.824,OUT049,1999,Tier 1,Supermarket Type1,-0.1524227281216241
FDI16,14.0,Regular,Frozen Foods,54.364,OUT010,1998,Tier 3,Grocery Store,-1.257500416635459
FDR22,19.35,Regular,Snack Foods,113.1544,OUT035,2004,Tier 2,Supermarket Type1,-0.03803571076733
FDI48,11.85,Regular,Baking Goods,49.6666,OUT046,1997,Tier 1,Supermarket Type1,-0.9418540592319964
DRG23,8.88,Low Fat,Hard Drinks,151.9682,OUT017,2007,Tier 2,Supermarket Type1,-0.1127415501244489
DRH23,14.65,Low Fat,Hard Drinks,56.4614,OUT045,2002,Tier 2,Supermarket Type1,-0.4295554921942343
NCR50,20.2,Low Fat,Household,151.634,OUT046,1997,Tier 1,Supermarket Type1,-0.070405243427238
FDI34,10.65,Regular,Snack Foods,228.9668,OUT013,1987,Tier 3,Supermarket Type1,1.0064752997430733
FDQ49,20.2,Regular,Breakfast,154.463,OUT035,2004,Tier 2,Supermarket Type1,-0.1644849261135272
FDA35,12.8,Regular,Baking Goods,122.2072,OUT027,1985,Tier 3,Supermarket Type3,0.9422948570623936
FDY09,15.6,Low Fat,Snack Foods,176.0054,OUT045,2002,Tier 2,Supermarket Type1,0.4722221855419531
DRH15,8.775,Low Fat,Dairy,41.9428,OUT046,1997,Tier 1,Supermarket Type1,-0.3639415044387253
FDC44,15.6,Low Fat,Fruits and Vegetables,115.1518,OUT010,1998,Tier 3,Grocery Store,-1.1627406412620185
NCZ18,7.825,Low Fat,Household,253.5698,OUT018,2009,Tier 3,Supermarket Type2,1.1058981554790903
FDO25,6.3,Low Fat,Canned,211.327,OUT045,2002,Tier 2,Supermarket Type1,0.830381119649189
FDW15,15.35,Regular,Meat,149.1734,OUT045,2002,Tier 2,Supermarket Type1,0.0012422208265696
FDN22,18.85,Regular,Snack Foods,251.7724,OUT017,2007,Tier 2,Supermarket Type1,0.5969580794018201
NCZ29,15.0,Low Fat,Health and Hygiene,127.1362,OUT017,2007,Tier 2,Supermarket Type1,-0.1607821713945792
FDY43,14.85,Low Fat,Fruits and Vegetables,170.3474,OUT045,2002,Tier 2,Supermarket Type1,0.0313261829917901
FDU59,5.78,Low Fat,Breads,163.5552,OUT046,1997,Tier 1,Supermarket Type1,-0.2024965608824073
FDU51,20.2,Regular,Meat,175.8028,OUT045,2002,Tier 2,Supermarket Type1,1.1650370786534632
FDW37,19.2,Low Fat,Canned,89.7488,OUT045,2002,Tier 2,Supermarket Type1,-0.0108346492807889
FDU56,16.85,Low Fat,Fruits and Vegetables,185.3266,OUT035,2004,Tier 2,Supermarket Type1,0.5251361687850562
DRJ11,9.5,Low Fat,Hard Drinks,189.9872,OUT010,1998,Tier 3,Grocery Store,-0.8707232256556169
FDO31,6.76,Regular,Fruits and Vegetables,78.396,OUT013,1987,Tier 3,Supermarket Type1,-0.2214900836537388
NCY42,12.8,Low Fat,Household,142.947,OUT019,1985,Tier 1,Grocery Store,-1.1340605819615188
FDF47,20.85,Low Fat,Starchy Foods,225.3746,OUT013,1987,Tier 3,Supermarket Type1,0.8209953139091172
FDW11,12.6,Low Fat,Breads,62.7194,OUT017,2007,Tier 2,Supermarket Type1,-0.7990658442910479
FDT46,11.35,Low Fat,Snack Foods,49.8008,OUT045,2002,Tier 2,Supermarket Type1,-0.9018035356450684
FDW36,12.8,Low Fat,Baking Goods,107.4622,OUT019,1985,Tier 1,Grocery Store,-1.155194396253514
FDU56,16.85,Low Fat,Fruits and Vegetables,184.2266,OUT049,1999,Tier 1,Supermarket Type1,0.5170727734701887
NCO54,19.5,Low Fat,Household,57.1614,OUT018,2009,Tier 3,Supermarket Type2,-0.4653841828765188
FDS48,15.15,Low Fat,Baking Goods,149.3708,OUT049,1999,Tier 1,Supermarket Type1,0.0748755887212984
NCB07,19.2,Low Fat,Household,195.511,OUT045,2002,Tier 2,Supermarket Type1,0.3535870637107053
NCS06,7.935,Low Fat,Household,264.791,OUT017,2007,Tier 2,Supermarket Type1,0.3033911046790145
FDI07,12.35,Regular,Meat,196.0426,OUT018,2009,Tier 3,Supermarket Type2,0.1606492361719265
FDW50,13.1,Low Fat,Dairy,167.5158,OUT045,2002,Tier 2,Supermarket Type1,-0.3859567240145868
FDA16,6.695,Low Fat,Frozen Foods,219.4456,OUT046,1997,Tier 1,Supermarket Type1,0.6453052282743003
NCJ18,12.35,Low Fat,Household,119.2124,OUT035,2004,Tier 2,Supermarket Type1,-0.5158896866093776
FDK46,9.6,Low Fat,Snack Foods,258.462,OUT045,2002,Tier 2,Supermarket Type1,1.6692287740379006
FDP13,12.8,Regular,Canned,41.548,OUT027,1985,Tier 3,Supermarket Type3,-0.765395508469142
FDA09,13.35,Regular,Snack Foods,180.266,OUT045,2002,Tier 2,Supermarket Type1,-0.7783456376314135
FDK48,7.445,Low Fat,Baking Goods,76.1354,OUT010,1998,Tier 3,Grocery Store,-1.258642270011941
FDQ28,14.0,Regular,Frozen Foods,155.6656,OUT018,2009,Tier 3,Supermarket Type2,-0.0858642404294094
FDB32,20.6,Low Fat,Fruits and Vegetables,94.4778,OUT010,1998,Tier 3,Grocery Store,-1.300235842870955
FDV37,13.0,Regular,Canned,198.7426,OUT018,2009,Tier 3,Supermarket Type2,0.1411960878906815
FDO04,16.6,Low Fat,Frozen Foods,53.5614,OUT035,2004,Tier 2,Supermarket Type1,-0.8236245390125664
DRA59,8.27,Regular,Soft Drinks,185.9924,OUT013,1987,Tier 3,Supermarket Type1,-1.0010878592224832
FDH46,6.935,Regular,Snack Foods,101.9332,OUT018,2009,Tier 3,Supermarket Type2,-0.5037294505636842
DRC25,5.73,Low Fat,Soft Drinks,86.0882,OUT046,1997,Tier 1,Supermarket Type1,-0.6371892297626541
FDX21,7.05,Low Fat,Snack Foods,107.4912,OUT018,2009,Tier 3,Supermarket Type2,-0.7239550951498731
NCF06,6.235,Low Fat,Household,258.4962,OUT018,2009,Tier 3,Supermarket Type2,-0.1821115827790733
FDR58,6.675,Low Fat,Snack Foods,90.7462,OUT035,2004,Tier 2,Supermarket Type1,-0.2810606778001878
FDG45,8.1,Low Fat,Fruits and Vegetables,213.2902,OUT049,1999,Tier 1,Supermarket Type1,0.660371022203619
NCS30,12.8,Low Fat,Household,130.9652,OUT027,1985,Tier 3,Supermarket Type3,0.9021036151628314
FDW48,12.8,Low Fat,Baking Goods,81.3618,OUT027,1985,Tier 3,Supermarket Type3,-0.3686898851315583
FDO25,6.3,Low Fat,Canned,207.927,OUT049,1999,Tier 1,Supermarket Type1,-0.0013378878951233
FDL10,8.395,Low Fat,Snack Foods,99.1042,OUT049,1999,Tier 1,Supermarket Type1,0.3111918958876957
FDG44,12.8,Low Fat,Fruits and Vegetables,55.7298,OUT027,1985,Tier 3,Supermarket Type3,0.4570966844492879
FDX35,12.8,Regular,Breads,227.9036,OUT019,1985,Tier 1,Grocery Store,-1.0658385050338408
NCI42,12.8,Low Fat,Household,210.1954,OUT019,1985,Tier 1,Grocery Store,-1.125795925347482
FDJ14,10.3,Regular,Canned,81.796,OUT018,2009,Tier 3,Supermarket Type2,-0.6265623808683565
FDG56,13.3,Regular,Fruits and Vegetables,62.4536,OUT010,1998,Tier 3,Grocery Store,-1.2791140639360976
FDL52,6.635,Regular,Frozen Foods,36.7506,OUT018,2009,Tier 3,Supermarket Type2,-1.3118909591169994
NCA30,19.0,Low Fat,Household,188.8872,OUT035,2004,Tier 2,Supermarket Type1,0.9681951153869368
NCO06,19.25,Low Fat,Household,33.0558,OUT017,2007,Tier 2,Supermarket Type1,-1.0121599315257308
FDB32,20.6,Low Fat,Fruits and Vegetables,93.9778,OUT035,2004,Tier 2,Supermarket Type1,0.4648667619466507
NCL53,7.5,Low Fat,Health and Hygiene,176.2028,OUT049,1999,Tier 1,Supermarket Type1,0.4990002131967203
FDK56,9.695,Low Fat,Fruits and Vegetables,186.7898,OUT010,1998,Tier 3,Grocery Store,-0.9972028204738018
FDG38,8.975,Regular,Canned,86.4224,OUT046,1997,Tier 1,Supermarket Type1,-0.6980548368253302
NCC30,16.6,Low Fat,Household,176.6344,OUT010,1998,Tier 3,Grocery Store,-1.129725808901047
FDW43,20.1,Regular,Fruits and Vegetables,226.8036,OUT049,1999,Tier 1,Supermarket Type1,0.853370636814796
NCV41,14.35,Low Fat,Health and Hygiene,109.5228,OUT049,1999,Tier 1,Supermarket Type1,-0.2145833481005273
FDN04,11.8,Regular,Frozen Foods,178.5344,OUT045,2002,Tier 2,Supermarket Type1,0.8369671398759186
DRN11,7.85,Low Fat,Hard Drinks,144.6444,OUT049,1999,Tier 1,Supermarket Type1,0.2386711725789752
FDB04,11.35,Regular,Dairy,86.7856,OUT049,1999,Tier 1,Supermarket Type1,-0.5894321234645931
FDT37,14.15,Low Fat,Canned,255.5014,OUT013,1987,Tier 3,Supermarket Type1,2.110828178471359
FDZ44,8.185,Low Fat,Fruits and Vegetables,115.6808,OUT049,1999,Tier 1,Supermarket Type1,-0.905256903421674
FDI34,10.65,Regular,Snack Foods,229.3668,OUT017,2007,Tier 2,Supermarket Type1,0.1324801134483489
FDG56,13.3,Regular,Fruits and Vegetables,61.0536,OUT013,1987,Tier 3,Supermarket Type1,-0.3285444847285166
FDJ04,18.0,Low Fat,Frozen Foods,120.3124,OUT045,2002,Tier 2,Supermarket Type1,0.4061595097443532
FDF34,9.3,Regular,Snack Foods,199.1084,OUT049,1999,Tier 1,Supermarket Type1,-1.1038255505765038
NCV41,14.35,Low Fat,Health and Hygiene,109.5228,OUT045,2002,Tier 2,Supermarket Type1,-0.2862407294650963
FDZ56,16.25,Low Fat,Fruits and Vegetables,168.1474,OUT013,1987,Tier 3,Supermarket Type1,-0.378186646517224
FDX27,20.7,Regular,Dairy,95.1436,OUT017,2007,Tier 2,Supermarket Type1,-0.383617347114857
FDD29,12.15,Low Fat,Frozen Foods,252.6698,OUT045,2002,Tier 2,Supermarket Type1,0.9027071565149056
FDI15,13.8,Low Fat,Dairy,265.0884,OUT010,1998,Tier 3,Grocery Store,-1.0073653755369874
FDD50,18.85,Low Fat,Canned,168.1132,OUT046,1997,Tier 1,Supermarket Type1,0.5028538074893139
FDM03,12.65,Low Fat,Meat,107.8938,OUT046,1997,Tier 1,Supermarket Type1,-0.8746082644042983
FDB20,7.72,Low Fat,Fruits and Vegetables,77.9986,OUT013,1987,Tier 3,Supermarket Type1,-0.7550354051393249
FDB45,20.85,Low Fat,Fruits and Vegetables,104.6306,OUT035,2004,Tier 2,Supermarket Type1,-0.5509332394205017
FDD05,12.8,Low Fat,Frozen Foods,122.4098,OUT027,1985,Tier 3,Supermarket Type3,0.5922096987089872
NCM17,7.93,Low Fat,Health and Hygiene,45.9086,OUT010,1998,Tier 3,Grocery Store,-1.2820804523599767
FDB09,16.25,Low Fat,Fruits and Vegetables,126.2046,OUT049,1999,Tier 1,Supermarket Type1,-0.1502643732612456
FDO22,13.5,Regular,Snack Foods,79.496,OUT049,1999,Tier 1,Supermarket Type1,-0.4286921502500829
NCC19,6.57,Low Fat,Household,191.482,OUT046,1997,Tier 1,Supermarket Type1,1.893697679517273
DRO35,13.85,Low Fat,Hard Drinks,115.0492,OUT049,1999,Tier 1,Supermarket Type1,1.2677747700074842
FDP56,8.185,Low Fat,Fruits and Vegetables,47.9692,OUT046,1997,Tier 1,Supermarket Type1,-0.8436646910365835
NCY41,12.8,Low Fat,Health and Hygiene,35.3532,OUT019,1985,Tier 1,Grocery Store,-1.3279978630712188
FDA02,12.8,Regular,Dairy,143.5786,OUT027,1985,Tier 3,Supermarket Type3,1.074386174517563
FDE34,9.195,Low Fat,Snack Foods,182.3634,OUT013,1987,Tier 3,Supermarket Type1,0.8843907193112539
NCI31,20.0,Low Fat,Others,35.519,OUT045,2002,Tier 2,Supermarket Type1,-0.6963281529370272
FDV14,19.85,Low Fat,Dairy,88.5856,OUT049,1999,Tier 1,Supermarket Type1,-0.905256903421674
NCR06,12.5,Low Fat,Household,42.9112,OUT045,2002,Tier 2,Supermarket Type1,-0.9939652747733074
NCH42,6.86,Low Fat,Household,231.101,OUT049,1999,Tier 1,Supermarket Type1,1.8784288669668368
FDU22,12.35,Low Fat,Snack Foods,119.9124,OUT017,2007,Tier 2,Supermarket Type1,-0.0548650884325121
FDY58,12.8,Low Fat,Snack Foods,226.3694,OUT019,1985,Tier 1,Grocery Store,-1.077168266797763
NCY30,20.25,Low Fat,Household,179.6976,OUT018,2009,Tier 3,Supermarket Type2,0.3423312719402229
FDS24,20.85,Regular,Baking Goods,89.9514,OUT017,2007,Tier 2,Supermarket Type1,-0.5321395099630588
FDM21,20.2,Low Fat,Snack Foods,257.3646,OUT013,1987,Tier 3,Supermarket Type1,0.2998853530714949
NCO06,19.25,Low Fat,Household,33.3558,OUT035,2004,Tier 2,Supermarket Type1,-0.8987818388405383
NCF19,12.8,Low Fat,Household,49.0034,OUT027,1985,Tier 3,Supermarket Type3,-0.8253977735876666
FDN25,12.8,Regular,Breakfast,56.1588,OUT027,1985,Tier 3,Supermarket Type3,-0.4641451101563896
FDK22,9.8,Low Fat,Snack Foods,217.185,OUT010,1998,Tier 3,Grocery Store,-1.0805153180844151
FDI38,13.35,Regular,Canned,207.2638,OUT035,2004,Tier 2,Supermarket Type1,1.0724628805852296
FDQ04,6.4,Low Fat,Frozen Foods,41.0796,OUT010,1998,Tier 3,Grocery Store,-1.3343378496649367
FDN44,13.15,Low Fat,Fruits and Vegetables,158.692,OUT035,2004,Tier 2,Supermarket Type1,0.4670823341112515
FDG21,17.35,Regular,Seafood,147.905,OUT049,1999,Tier 1,Supermarket Type1,0.0957880808219128
NCD31,12.1,Low Fat,Household,162.5526,OUT013,1987,Tier 3,Supermarket Type1,0.2519223983643268
FDX47,6.55,Regular,Breads,157.5288,OUT045,2002,Tier 2,Supermarket Type1,-0.0743189699395735
FDJ33,8.895,Regular,Snack Foods,123.473,OUT035,2004,Tier 2,Supermarket Type1,-0.4027918919255399
FDQ57,7.275,Low Fat,Snack Foods,146.876,OUT046,1997,Tier 1,Supermarket Type1,0.0640229770644426
FDW51,12.8,Regular,Meat,213.356,OUT027,1985,Tier 3,Supermarket Type3,3.0592093041217083
FDV14,19.85,Low Fat,Dairy,86.4856,OUT018,2009,Tier 3,Supermarket Type2,-0.719252214326734
FDD09,13.5,Low Fat,Fruits and Vegetables,179.5976,OUT018,2009,Tier 3,Supermarket Type2,0.0478726029215085
DRK13,12.8,Low Fat,Soft Drinks,197.7084,OUT019,1985,Tier 1,Grocery Store,-1.1204634368349773
FDH48,13.5,Low Fat,Baking Goods,85.254,OUT035,2004,Tier 2,Supermarket Type1,-0.5481003741061787
FDM21,12.8,Low Fat,Snack Foods,256.2646,OUT019,1985,Tier 1,Grocery Store,-1.03784859983704
FDS24,20.85,Regular,Baking Goods,88.1514,OUT046,1997,Tier 1,Supermarket Type1,-0.2702689034982948
FDG59,15.85,Low Fat,Starchy Foods,36.7164,OUT017,2007,Tier 2,Supermarket Type1,-1.1608061188904986
FDM12,16.7,Regular,Baking Goods,188.6214,OUT035,2004,Tier 2,Supermarket Type1,-0.9946127946413476
FDX31,20.35,Regular,Fruits and Vegetables,234.4958,OUT045,2002,Tier 2,Supermarket Type1,-0.4520023827421716
FDL12,15.85,Regular,Baking Goods,59.222,OUT013,1987,Tier 3,Supermarket Type1,-0.972597575065486
NCS54,13.6,Low Fat,Household,177.637,OUT046,1997,Tier 1,Supermarket Type1,0.1392852715036937
FDW03,5.63,Regular,Meat,104.6306,OUT018,2009,Tier 3,Supermarket Type2,-0.6345061702907566
FDP38,12.8,Low Fat,Canned,51.6008,OUT027,1985,Tier 3,Supermarket Type3,-0.18004967033447
FDH14,17.1,Regular,Canned,139.5838,OUT035,2004,Tier 2,Supermarket Type1,-0.0412283845752412
NCU41,18.85,Low Fat,Health and Hygiene,189.1846,OUT046,1997,Tier 1,Supermarket Type1,0.0016838089094068
DRC36,13.0,Regular,Soft Drinks,174.4054,OUT010,1998,Tier 3,Grocery Store,-1.0979710792012585
FDN23,6.575,Regular,Breads,144.8444,OUT017,2007,Tier 2,Supermarket Type1,-0.0261601863136086
FDM04,12.8,Regular,Frozen Foods,53.2666,OUT027,1985,Tier 3,Supermarket Type3,-0.4321854934554119
FDI12,9.395,Regular,Baking Goods,88.4856,OUT018,2009,Tier 3,Supermarket Type2,-0.4972529818815147
FDE28,9.5,Regular,Frozen Foods,230.1668,OUT018,2009,Tier 3,Supermarket Type2,0.8430724690897596
FDT58,12.8,Low Fat,Snack Foods,169.2816,OUT027,1985,Tier 3,Supermarket Type3,0.923301334291062
FDP25,15.2,Low Fat,Canned,216.9824,OUT049,1999,Tier 1,Supermarket Type1,1.753836284564741
FDX25,16.7,Low Fat,Canned,184.0292,OUT046,1997,Tier 1,Supermarket Type1,0.6496219379950577
FDA03,18.5,Regular,Dairy,145.6102,OUT017,2007,Tier 2,Supermarket Type1,0.1699799311113845
FDZ12,12.8,Low Fat,Baking Goods,142.747,OUT027,1985,Tier 3,Supermarket Type3,0.9946254943591596
NCW42,18.2,Low Fat,Household,220.5456,OUT018,2009,Tier 3,Supermarket Type2,0.6453052282743003
FDP51,13.85,Regular,Meat,120.4124,OUT045,2002,Tier 2,Supermarket Type1,-0.1798605804311829
NCB19,6.525,Low Fat,Household,87.1882,OUT045,2002,Tier 2,Supermarket Type1,-0.5589659182926855
NCA41,16.75,Low Fat,Health and Hygiene,193.3162,OUT013,1987,Tier 3,Supermarket Type1,0.3038747435786497
FDM56,16.7,Low Fat,Fruits and Vegetables,109.6912,OUT035,2004,Tier 2,Supermarket Type1,-0.3631276299747908
FDY35,12.8,Regular,Breads,47.7402,OUT027,1985,Tier 3,Supermarket Type3,-0.0803336757849794
FDN33,12.8,Regular,Snack Foods,93.0436,OUT027,1985,Tier 3,Supermarket Type3,0.1713305009351635
FDQ45,12.8,Regular,Snack Foods,182.1608,OUT019,1985,Tier 1,Grocery Store,-1.1228190733478354
FDB60,9.3,Low Fat,Baking Goods,195.9136,OUT045,2002,Tier 2,Supermarket Type1,0.2527205508493722
FDA52,16.2,Regular,Frozen Foods,178.437,OUT045,2002,Tier 2,Supermarket Type1,-0.6747446043332413
FDA58,12.8,Low Fat,Snack Foods,237.3932,OUT027,1985,Tier 3,Supermarket Type3,2.156841675692597
FDB02,9.695,Regular,Canned,174.537,OUT035,2004,Tier 2,Supermarket Type1,-0.5603517967331765
FDM46,7.365,Low Fat,Snack Foods,93.512,OUT049,1999,Tier 1,Supermarket Type1,-0.2732906003028248
FDL45,15.6,Low Fat,Snack Foods,123.7704,OUT035,2004,Tier 2,Supermarket Type1,0.6677521188222378
FDO38,12.8,Low Fat,Canned,78.9986,OUT027,1985,Tier 3,Supermarket Type3,0.1035581583192759
FDB40,17.5,Regular,Dairy,145.8102,OUT049,1999,Tier 1,Supermarket Type1,-0.1321341924340654
FDG14,9.0,Regular,Canned,151.3024,OUT049,1999,Tier 1,Supermarket Type1,0.0143922685050282
FDC22,12.8,Regular,Snack Foods,191.382,OUT019,1985,Tier 1,Grocery Store,-1.1192121706672848
DRE48,8.43,Low Fat,Soft Drinks,197.9768,OUT046,1997,Tier 1,Supermarket Type1,-0.594453803527158
FDT57,15.2,Low Fat,Snack Foods,238.2248,OUT049,1999,Tier 1,Supermarket Type1,0.9440215409506963
FDV59,13.35,Low Fat,Breads,217.0166,OUT013,1987,Tier 3,Supermarket Type1,0.9611762150671198
FDL32,15.7,Regular,Fruits and Vegetables,110.1544,OUT049,1999,Tier 1,Supermarket Type1,-0.3458113236115452
FDS12,9.1,Low Fat,Baking Goods,125.8362,OUT045,2002,Tier 2,Supermarket Type1,-0.2139605485457057
FDS44,12.8,Regular,Fruits and Vegetables,240.9538,OUT019,1985,Tier 1,Grocery Store,-1.0494350080949637
FDP20,19.85,Low Fat,Fruits and Vegetables,128.102,OUT013,1987,Tier 3,Supermarket Type1,-0.5409266029897692
FDD04,16.0,Low Fat,Dairy,141.9154,OUT035,2004,Tier 2,Supermarket Type1,0.2267146533527784
FDO11,8.0,Regular,Breads,250.6092,OUT035,2004,Tier 2,Supermarket Type1,1.752548976149405
FDY35,17.6,Regular,Breads,45.8402,OUT018,2009,Tier 3,Supermarket Type2,-0.6462543201762441
FDS16,15.15,Regular,Frozen Foods,146.076,OUT046,1997,Tier 1,Supermarket Type1,0.3793957756052211
FDZ28,12.8,Regular,Frozen Foods,127.1678,OUT019,1985,Tier 1,Grocery Store,-1.2079640367398317
FDW55,12.6,Regular,Fruits and Vegetables,247.4092,OUT017,2007,Tier 2,Supermarket Type1,1.1427547660892845
FDE34,9.195,Low Fat,Snack Foods,182.7634,OUT046,1997,Tier 1,Supermarket Type1,1.113668232976453
FDN25,7.895,Regular,Breakfast,57.7588,OUT018,2009,Tier 3,Supermarket Type2,-0.6186273779633983
FDX02,16.0,Low Fat,Dairy,225.0404,OUT013,1987,Tier 3,Supermarket Type1,2.432423052667768
FDZ59,6.63,Regular,Baking Goods,168.45,OUT035,2004,Tier 2,Supermarket Type1,0.2465844803159562
