Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCU42,9.0,Low Fat,Household,168.1474,OUT045,2002,Tier 2,Supermarket Type1,1.3692174484452777
NCG30,20.2,Low Fat,Household,123.1046,OUT045,2002,Tier 2,Supermarket Type1,-0.6345992039301998
NCA30,19.0,Low Fat,Household,189.1872,OUT046,1997,Tier 1,Supermarket Type1,-0.9933177817251204
FDF29,15.1,Regular,Frozen Foods,129.431,OUT013,1987,Tier 3,Supermarket Type1,0.9116462180450176
FDI14,14.1,Low Fat,Canned,142.7496,OUT049,1999,Tier 1,Supermarket Type1,0.9267547020676676
FDY57,20.2,Regular,Snack Foods,94.9752,OUT049,1999,Tier 1,Supermarket Type1,-0.4908527702289861
FDT27,12.8,Regular,Meat,232.9616,OUT027,1985,Tier 3,Supermarket Type3,0.9181212826261534
FDM46,12.8,Low Fat,Snack Foods,92.712,OUT027,1985,Tier 3,Supermarket Type3,0.9958220575997824
NCD30,12.8,Low Fat,Household,98.1726,OUT027,1985,Tier 3,Supermarket Type3,-0.7265451209823274
FDJ15,12.8,Regular,Dairy,183.3608,OUT027,1985,Tier 3,Supermarket Type3,2.5705577637319967
NCW05,20.25,Low Fat,Health and Hygiene,108.8938,OUT045,2002,Tier 2,Supermarket Type1,1.0018654512088423
FDT13,14.85,Low Fat,Canned,187.7214,OUT010,1998,Tier 3,Grocery Store,-1.2389385648362032
NCP06,20.7,Low Fat,Household,149.7366,OUT010,1998,Tier 3,Grocery Store,-1.2631121392724434
FDP03,5.15,Regular,Meat,122.1388,OUT045,2002,Tier 2,Supermarket Type1,0.1644237653819518
NCM30,12.8,Low Fat,Household,43.2796,OUT019,1985,Tier 1,Grocery Store,-1.3343378496649367
FDK20,12.6,Regular,Fruits and Vegetables,124.3072,OUT013,1987,Tier 3,Supermarket Type1,1.895424363405576
FDX01,10.1,Low Fat,Canned,114.915,OUT049,1999,Tier 1,Supermarket Type1,0.4519166327843794
FDV57,15.25,Regular,Snack Foods,179.666,OUT017,2007,Tier 2,Supermarket Type1,2.834740398642336
FDY34,10.5,Regular,Snack Foods,167.1842,OUT045,2002,Tier 2,Supermarket Type1,0.5736478469097315
FDP37,12.8,Low Fat,Breakfast,126.9994,OUT019,1985,Tier 1,Grocery Store,-1.111163957101791
FDP22,14.65,Regular,Snack Foods,52.8666,OUT035,2004,Tier 2,Supermarket Type1,-1.0619534662851593
FDS25,6.885,Regular,Canned,108.7228,OUT046,1997,Tier 1,Supermarket Type1,0.2870183214514553
NCY18,7.285,Low Fat,Household,176.0054,OUT018,2009,Tier 3,Supermarket Type2,0.3418405349050716
FDO08,11.1,Regular,Fruits and Vegetables,165.1526,OUT013,1987,Tier 3,Supermarket Type1,-0.4014968790093127
NCI43,12.8,Low Fat,Household,48.6376,OUT027,1985,Tier 3,Supermarket Type3,-0.2732906003028248
FDH16,10.5,Low Fat,Frozen Foods,89.683,OUT046,1997,Tier 1,Supermarket Type1,-0.7200700564011917
NCZ05,12.8,Low Fat,Health and Hygiene,104.699,OUT019,1985,Tier 1,Grocery Store,-1.294192449261895
DRE49,20.75,Low Fat,Soft Drinks,151.9024,OUT045,2002,Tier 2,Supermarket Type1,0.4104762194651106
FDO09,12.8,Regular,Snack Foods,261.091,OUT027,1985,Tier 3,Supermarket Type3,2.21960926343444
FDA08,11.85,Regular,Fruits and Vegetables,164.6526,OUT013,1987,Tier 3,Supermarket Type1,0.0249940414014954
NCD55,14.0,Low Fat,Household,41.1454,OUT017,2007,Tier 2,Supermarket Type1,-1.0347581950443892
NCR50,20.2,Low Fat,Household,154.634,OUT013,1987,Tier 3,Supermarket Type1,1.4188596102339852
NCC06,19.0,Low Fat,Household,127.0336,OUT049,1999,Tier 1,Supermarket Type1,1.2082041758610351
FDC34,16.0,Regular,Snack Foods,154.5972,OUT013,1987,Tier 3,Supermarket Type1,-0.1489693603450184
FDQ49,12.8,Regular,Breakfast,155.563,OUT019,1985,Tier 1,Grocery Store,-1.0567734146202508
FDS60,20.85,Low Fat,Baking Goods,181.666,OUT013,1987,Tier 3,Supermarket Type1,-0.4286921502500829
FDP10,19.0,Low Fat,Snack Foods,107.6622,OUT013,1987,Tier 3,Supermarket Type1,-0.5374732352131636
FDW46,13.0,Regular,Snack Foods,64.3484,OUT035,2004,Tier 2,Supermarket Type1,0.0772262290226571
FDG53,10.0,Low Fat,Frozen Foods,141.618,OUT010,1998,Tier 3,Grocery Store,-1.2704505457977306
FDP57,17.5,Low Fat,Snack Foods,103.999,OUT035,2004,Tier 2,Supermarket Type1,-0.1567394378423812
NCP43,12.8,Low Fat,Others,181.766,OUT019,1985,Tier 1,Grocery Store,-1.2445502874731875
FDW49,19.5,Low Fat,Canned,180.2002,OUT017,2007,Tier 2,Supermarket Type1,2.006363803229036
FDA28,16.1,Regular,Frozen Foods,124.2362,OUT010,1998,Tier 3,Grocery Store,-1.1163440087666996
NCS42,8.6,Low Fat,Household,91.2146,OUT035,2004,Tier 2,Supermarket Type1,0.2947883989488184
FDP21,12.8,Regular,Snack Foods,188.1872,OUT027,1985,Tier 3,Supermarket Type3,2.6845189003599867
DRJ39,20.25,Low Fat,Dairy,220.1482,OUT046,1997,Tier 1,Supermarket Type1,0.6271750474471202
FDH12,9.6,Low Fat,Baking Goods,105.028,OUT017,2007,Tier 2,Supermarket Type1,0.2965150828371213
FDQ13,11.1,Low Fat,Canned,83.0908,OUT049,1999,Tier 1,Supermarket Type1,-0.3276811427843652
NCQ06,13.0,Low Fat,Household,254.7014,OUT018,2009,Tier 3,Supermarket Type2,1.94549819616636
FDL40,12.8,Low Fat,Frozen Foods,94.741,OUT027,1985,Tier 3,Supermarket Type3,-0.2970325037669893
NCE54,20.7,Low Fat,Household,74.3354,OUT018,2009,Tier 3,Supermarket Type2,-0.1416309538197312
FDL58,5.78,Regular,Snack Foods,262.3568,OUT010,1998,Tier 3,Grocery Store,-0.8482763351076795
FDW38,5.325,Regular,Dairy,53.0298,OUT018,2009,Tier 3,Supermarket Type2,-1.1163440087666996
FDD17,7.5,Low Fat,Frozen Foods,238.1906,OUT013,1987,Tier 3,Supermarket Type1,0.7963900685008013
FDK25,11.6,Regular,Breakfast,166.6474,OUT049,1999,Tier 1,Supermarket Type1,1.3692174484452777
FDR22,12.8,Regular,Snack Foods,109.9544,OUT027,1985,Tier 3,Supermarket Type3,2.0473725455762284
FDU35,6.44,Low Fat,Breads,99.87,OUT045,2002,Tier 2,Supermarket Type1,-0.3898417627632684
FDR35,12.5,Low Fat,Breads,198.9742,OUT045,2002,Tier 2,Supermarket Type1,-0.7157533466804344
NCZ18,7.825,Low Fat,Household,253.5698,OUT018,2009,Tier 3,Supermarket Type2,1.1058981554790903
FDF22,6.865,Low Fat,Snack Foods,212.3218,OUT010,1998,Tier 3,Grocery Store,-1.083968685861021
FDD17,7.5,Low Fat,Frozen Foods,238.7906,OUT045,2002,Tier 2,Supermarket Type1,1.258709679593894
DRD37,9.8,Low Fat,Soft Drinks,45.206,OUT046,1997,Tier 1,Supermarket Type1,-0.5754602807558266
FDC08,19.0,Regular,Fruits and Vegetables,225.472,OUT046,1997,Tier 1,Supermarket Type1,0.6936523771467807
FDU57,8.27,Regular,Snack Foods,150.8708,OUT046,1997,Tier 1,Supermarket Type1,0.1998207850921607
FDZ58,17.85,Low Fat,Snack Foods,121.8072,OUT049,1999,Tier 1,Supermarket Type1,0.2274477273050064
FDY01,11.8,Regular,Canned,116.4834,OUT035,2004,Tier 2,Supermarket Type1,-0.0915571210589481
FDG09,20.6,Regular,Fruits and Vegetables,187.1556,OUT018,2009,Tier 3,Supermarket Type2,1.6821789032001724
NCE54,20.7,Low Fat,Household,73.9354,OUT046,1997,Tier 1,Supermarket Type1,-0.9220920713326272
FDB34,15.25,Low Fat,Snack Foods,87.0198,OUT045,2002,Tier 2,Supermarket Type1,0.2222676756400979
FDT24,12.35,Regular,Baking Goods,76.2328,OUT046,1997,Tier 1,Supermarket Type1,-0.3596247947179682
FDZ08,12.5,Regular,Fruits and Vegetables,83.0592,OUT013,1987,Tier 3,Supermarket Type1,-0.8793566450971312
NCI54,15.2,Low Fat,Household,108.9912,OUT049,1999,Tier 1,Supermarket Type1,-0.0868087403661151
FDU34,18.25,Low Fat,Snack Foods,122.6046,OUT049,1999,Tier 1,Supermarket Type1,0.5762378727421857
FDP23,6.71,Low Fat,Breads,218.9166,OUT013,1987,Tier 3,Supermarket Type1,0.191619036622722
NCV29,12.8,Low Fat,Health and Hygiene,176.7686,OUT019,1985,Tier 1,Grocery Store,-0.7848207022125493
FDG10,12.8,Regular,Snack Foods,57.2588,OUT027,1985,Tier 3,Supermarket Type3,-0.8413695995544681
FDZ56,12.8,Low Fat,Fruits and Vegetables,167.5474,OUT019,1985,Tier 1,Grocery Store,-0.705824914322693
NCL41,12.35,Low Fat,Health and Hygiene,36.3216,OUT035,2004,Tier 2,Supermarket Type1,-1.181526325550133
FDM39,6.42,Low Fat,Dairy,178.7002,OUT013,1987,Tier 3,Supermarket Type1,1.5418858372755642
NCZ54,14.65,Low Fat,Household,161.3552,OUT049,1999,Tier 1,Supermarket Type1,3.2733181062712644
FDT59,13.65,Low Fat,Breads,229.4668,OUT049,1999,Tier 1,Supermarket Type1,1.775419833168527
FDV20,20.2,Regular,Fruits and Vegetables,128.3678,OUT018,2009,Tier 3,Supermarket Type2,-0.4541607376025501
NCE43,12.5,Low Fat,Household,172.2448,OUT017,2007,Tier 2,Supermarket Type1,-0.1455159925684126
FDP15,12.8,Low Fat,Meat,255.433,OUT027,1985,Tier 3,Supermarket Type3,4.621858223035803
FDO16,5.48,Low Fat,Frozen Foods,82.225,OUT018,2009,Tier 3,Supermarket Type2,0.0957880808219128
NCP41,12.8,Low Fat,Health and Hygiene,109.4596,OUT019,1985,Tier 1,Grocery Store,-0.9415172650760344
DRD01,12.1,Regular,Soft Drinks,56.2614,OUT045,2002,Tier 2,Supermarket Type1,-1.0028145431107862
FDM56,16.7,Low Fat,Fruits and Vegetables,107.9912,OUT017,2007,Tier 2,Supermarket Type1,-0.4407789374682029
FDS22,16.85,Regular,Snack Foods,45.9428,OUT045,2002,Tier 2,Supermarket Type1,-1.1616694608346498
FDX20,7.365,Low Fat,Fruits and Vegetables,227.072,OUT049,1999,Tier 1,Supermarket Type1,1.2807248991697555
FDE34,9.195,Low Fat,Snack Foods,183.6634,OUT017,2007,Tier 2,Supermarket Type1,0.1708988299630876
FDV50,14.3,Low Fat,Dairy,122.373,OUT046,1997,Tier 1,Supermarket Type1,-0.7222284112615702
NCU17,5.32,Low Fat,Health and Hygiene,101.2674,OUT017,2007,Tier 2,Supermarket Type1,0.0919030420732316
NCP53,12.8,Low Fat,Health and Hygiene,235.6906,OUT027,1985,Tier 3,Supermarket Type3,2.3374554388111104
FDW09,13.65,Regular,Snack Foods,80.2302,OUT010,1998,Tier 3,Grocery Store,-1.3097326042566209
FDW55,12.6,Regular,Fruits and Vegetables,248.6092,OUT046,1997,Tier 1,Supermarket Type1,0.7376828162985037
NCE31,12.8,Low Fat,Household,33.6216,OUT027,1985,Tier 3,Supermarket Type3,-0.7550354051393249
FDO49,10.6,Regular,Breakfast,49.7008,OUT046,1997,Tier 1,Supermarket Type1,-0.7377685662562962
FDH34,12.8,Low Fat,Snack Foods,184.6582,OUT019,1985,Tier 1,Grocery Store,-1.2406652487245062
FDJ38,8.6,Regular,Canned,188.553,OUT013,1987,Tier 3,Supermarket Type1,1.0994230908979543
FDG32,19.85,Low Fat,Fruits and Vegetables,224.0772,OUT046,1997,Tier 1,Supermarket Type1,-0.3518547172206053
DRQ35,9.3,Low Fat,Hard Drinks,125.5388,OUT017,2007,Tier 2,Supermarket Type1,0.4855869686062851
FDK25,12.8,Regular,Breakfast,167.8474,OUT019,1985,Tier 1,Grocery Store,-1.1426759380633185
FDD58,7.76,Low Fat,Snack Foods,99.67,OUT018,2009,Tier 3,Supermarket Type2,-0.1308391795178383
FDB15,10.895,Low Fat,Dairy,265.2568,OUT035,2004,Tier 2,Supermarket Type1,1.37396582913811
DRF60,10.8,Low Fat,Soft Drinks,238.1564,OUT018,2009,Tier 3,Supermarket Type2,2.038739126134714
FDH04,12.8,Regular,Frozen Foods,91.0488,OUT019,1985,Tier 1,Grocery Store,-1.1849796933267387
FDM04,9.195,Regular,Frozen Foods,52.8666,OUT049,1999,Tier 1,Supermarket Type1,-0.4636574989882159
FDO58,19.6,Low Fat,Snack Foods,166.0526,OUT049,1999,Tier 1,Supermarket Type1,0.6647304220177077
FDQ24,15.7,Low Fat,Baking Goods,253.3724,OUT017,2007,Tier 2,Supermarket Type1,3.0445324910711347
DRP35,18.85,Low Fat,Hard Drinks,127.4336,OUT045,2002,Tier 2,Supermarket Type1,-0.7809356634638678
DRI47,14.7,Low Fat,Hard Drinks,144.5128,OUT013,1987,Tier 3,Supermarket Type1,0.7834399393385297
FDF35,15.0,Low Fat,Starchy Foods,108.5938,OUT013,1987,Tier 3,Supermarket Type1,-0.457614105379156
FDP31,21.1,Regular,Fruits and Vegetables,65.0168,OUT046,1997,Tier 1,Supermarket Type1,-0.9466973167409428
FDQ52,17.0,Low Fat,Frozen Foods,248.3434,OUT018,2009,Tier 3,Supermarket Type2,2.6642303646724272
FDM12,16.7,Regular,Baking Goods,188.6214,OUT035,2004,Tier 2,Supermarket Type1,-0.9946127946413476
NCS42,8.6,Low Fat,Household,92.5146,OUT046,1997,Tier 1,Supermarket Type1,-0.0600451400974208
FDO31,6.76,Regular,Fruits and Vegetables,79.296,OUT017,2007,Tier 2,Supermarket Type1,-0.6358942168464269
FDU19,8.77,Regular,Fruits and Vegetables,173.9422,OUT046,1997,Tier 1,Supermarket Type1,0.6513486218833605
NCE19,12.8,Low Fat,Household,53.4956,OUT027,1985,Tier 3,Supermarket Type3,0.019382318764511
FDR16,5.845,Regular,Frozen Foods,213.2218,OUT035,2004,Tier 2,Supermarket Type1,3.350155539300742
FDF56,16.7,Regular,Fruits and Vegetables,181.9976,OUT045,2002,Tier 2,Supermarket Type1,2.161333682204217
DRJ59,11.65,Low Fat,Hard Drinks,38.8164,OUT010,1998,Tier 3,Grocery Store,-1.311027617172848
FDH16,12.8,Low Fat,Frozen Foods,88.283,OUT027,1985,Tier 3,Supermarket Type3,0.0375124995916912
FDI28,14.3,Low Fat,Frozen Foods,78.3302,OUT049,1999,Tier 1,Supermarket Type1,-0.5391999191014664
FDC58,12.8,Low Fat,Snack Foods,45.7428,OUT027,1985,Tier 3,Supermarket Type3,-0.9622374717356688
FDU13,8.355,Low Fat,Canned,148.0418,OUT046,1997,Tier 1,Supermarket Type1,-0.4071086016462971
FDX58,13.15,Low Fat,Snack Foods,183.095,OUT046,1997,Tier 1,Supermarket Type1,-0.1740062767254099
FDU16,19.25,Regular,Frozen Foods,82.5908,OUT045,2002,Tier 2,Supermarket Type1,-0.7628054826366877
FDX35,5.035,Regular,Breads,228.2036,OUT045,2002,Tier 2,Supermarket Type1,0.2628447470152152
FDL21,15.85,Regular,Snack Foods,41.048,OUT046,1997,Tier 1,Supermarket Type1,-0.843096283442771
DRM37,15.35,Low Fat,Soft Drinks,197.3768,OUT013,1987,Tier 3,Supermarket Type1,0.8110668815513757
FDR35,12.5,Low Fat,Breads,197.2742,OUT049,1999,Tier 1,Supermarket Type1,1.0912213424285158
FDW32,18.35,Regular,Fruits and Vegetables,87.5882,OUT010,1998,Tier 3,Grocery Store,-1.2497303391380965
FDY34,12.8,Regular,Snack Foods,167.0842,OUT027,1985,Tier 3,Supermarket Type3,2.830855359893655
FDQ44,20.5,Low Fat,Fruits and Vegetables,120.1756,OUT013,1987,Tier 3,Supermarket Type1,-0.0255114623313633
DRD24,13.85,Low Fat,Soft Drinks,143.1154,OUT049,1999,Tier 1,Supermarket Type1,0.293925057004667
DRE12,4.59,Low Fat,Soft Drinks,111.186,OUT045,2002,Tier 2,Supermarket Type1,-0.5538767321520407
NCX29,10.0,Low Fat,Health and Hygiene,147.1102,OUT013,1987,Tier 3,Supermarket Type1,0.5296174077580085
FDS07,12.35,Low Fat,Fruits and Vegetables,113.6518,OUT018,2009,Tier 3,Supermarket Type2,-0.3276811427843652
FDI27,12.8,Regular,Dairy,43.8744,OUT027,1985,Tier 3,Supermarket Type3,-0.5685535452026151
FDL02,20.0,Regular,Canned,107.4622,OUT013,1987,Tier 3,Supermarket Type1,-0.3315661815330466
FDN58,13.8,Regular,Snack Foods,232.6984,OUT018,2009,Tier 3,Supermarket Type2,-0.4597724602395345
DRK12,9.5,Low Fat,Soft Drinks,33.39,OUT045,2002,Tier 2,Supermarket Type1,-0.8862633806503426
FDC60,5.425,Regular,Baking Goods,88.3514,OUT046,1997,Tier 1,Supermarket Type1,0.4760902072206194
FDV45,16.75,Low Fat,Snack Foods,187.9556,OUT049,1999,Tier 1,Supermarket Type1,0.2214043336959465
FDB23,19.2,Regular,Starchy Foods,223.8062,OUT045,2002,Tier 2,Supermarket Type1,2.297310038408068
NCA29,10.5,Low Fat,Household,171.3106,OUT046,1997,Tier 1,Supermarket Type1,0.9686267863590122
FDO20,12.85,Regular,Fruits and Vegetables,252.0382,OUT018,2009,Tier 3,Supermarket Type2,1.2565513247335154
NCH55,12.8,Low Fat,Household,127.502,OUT019,1985,Tier 1,Grocery Store,-1.1150489958504726
FDO32,6.36,Low Fat,Fruits and Vegetables,45.706,OUT045,2002,Tier 2,Supermarket Type1,-0.8171960251182281
FDS59,12.8,Regular,Breads,111.857,OUT019,1985,Tier 1,Grocery Store,-1.2898757395411378
FDR59,14.5,Regular,Breads,263.2594,OUT013,1987,Tier 3,Supermarket Type1,0.5050121623496925
FDS55,7.02,Low Fat,Fruits and Vegetables,150.0734,OUT045,2002,Tier 2,Supermarket Type1,1.526777353252914
FDT21,7.42,Low Fat,Snack Foods,247.1092,OUT035,2004,Tier 2,Supermarket Type1,1.383462590523776
NCR38,17.25,Low Fat,Household,253.5724,OUT046,1997,Tier 1,Supermarket Type1,1.902331098958788
FDJ22,18.75,Low Fat,Snack Foods,190.6504,OUT045,2002,Tier 2,Supermarket Type1,-0.4908527702289861
FDB57,20.25,Regular,Fruits and Vegetables,220.5772,OUT017,2007,Tier 2,Supermarket Type1,0.2248577014725521
FDR52,12.65,Regular,Frozen Foods,192.3846,OUT013,1987,Tier 3,Supermarket Type1,-0.1222057600763239
NCO41,12.5,Low Fat,Health and Hygiene,96.7384,OUT046,1997,Tier 1,Supermarket Type1,0.0444192351449025
FDG47,12.8,Low Fat,Starchy Foods,261.4252,OUT010,1998,Tier 3,Grocery Store,-1.1910230869357987
FDB44,6.655,Low Fat,Fruits and Vegetables,212.4586,OUT017,2007,Tier 2,Supermarket Type1,0.4178146259903978
FDY14,10.3,Low Fat,Dairy,263.0226,OUT046,1997,Tier 1,Supermarket Type1,1.380872564691322
NCN55,14.6,Low Fat,Others,239.2538,OUT017,2007,Tier 2,Supermarket Type1,0.976396863856375
FDV48,9.195,Regular,Baking Goods,77.4644,OUT018,2009,Tier 3,Supermarket Type2,-0.4442323052448086
FDA21,13.65,Low Fat,Snack Foods,185.2924,OUT035,2004,Tier 2,Supermarket Type1,0.6789755640962063
FDZ27,7.935,Low Fat,Dairy,51.235,OUT049,1999,Tier 1,Supermarket Type1,-0.8107209605370922
FDW58,20.75,Low Fat,Snack Foods,104.1622,OUT013,1987,Tier 3,Supermarket Type1,-0.2629304969730076
FDH45,15.1,Regular,Fruits and Vegetables,41.6796,OUT049,1999,Tier 1,Supermarket Type1,-0.8525930448284368
FDH38,12.8,Low Fat,Canned,115.2808,OUT019,1985,Tier 1,Grocery Store,-1.285127358848305
FDL43,10.1,Low Fat,Meat,76.367,OUT046,1997,Tier 1,Supermarket Type1,-0.8646798320465567
FDD38,12.8,Regular,Canned,100.3674,OUT027,1985,Tier 3,Supermarket Type3,-0.1722795928371071
FDV02,16.75,Low Fat,Dairy,173.0106,OUT049,1999,Tier 1,Supermarket Type1,0.9686267863590122
NCF31,9.13,Low Fat,Household,152.8024,OUT046,1997,Tier 1,Supermarket Type1,-0.5737335968675237
NCN05,8.235,Low Fat,Health and Hygiene,182.195,OUT018,2009,Tier 3,Supermarket Type2,0.1821222752370564
FDZ16,16.85,Regular,Frozen Foods,194.1478,OUT013,1987,Tier 3,Supermarket Type1,2.4073861362873763
NCT18,12.8,Low Fat,Household,181.5976,OUT027,1985,Tier 3,Supermarket Type3,1.3394321513720533
NCP50,17.35,Low Fat,Others,79.4618,OUT035,2004,Tier 2,Supermarket Type1,-0.211993322268073
FDW13,12.8,Low Fat,Canned,50.5324,OUT019,1985,Tier 1,Grocery Store,-1.2264201066460074
NCS53,14.5,Low Fat,Health and Hygiene,159.9604,OUT017,2007,Tier 2,Supermarket Type1,0.0772262290226571
DRG03,14.5,Low Fat,Dairy,153.0998,OUT046,1997,Tier 1,Supermarket Type1,1.8298103756500672
DRE60,9.395,Low Fat,Soft Drinks,227.872,OUT017,2007,Tier 2,Supermarket Type1,-0.3337245363934252
FDK21,7.905,Low Fat,Snack Foods,248.3408,OUT045,2002,Tier 2,Supermarket Type1,-0.8741765934322226
FDF52,12.8,Low Fat,Frozen Foods,183.3292,OUT019,1985,Tier 1,Grocery Store,-1.1245457572361384
NCN43,12.8,Low Fat,Others,121.373,OUT019,1985,Tier 1,Grocery Store,-1.2013831902656158
FDW13,8.5,Low Fat,Canned,52.5324,OUT046,1997,Tier 1,Supermarket Type1,-0.5866837260297951
FDW14,8.3,Regular,Dairy,87.7198,OUT035,2004,Tier 2,Supermarket Type1,-0.1735746057533342
FDG24,7.975,Low Fat,Baking Goods,84.525,OUT046,1997,Tier 1,Supermarket Type1,-1.0913070923863082
FDR19,13.5,Regular,Fruits and Vegetables,145.4102,OUT045,2002,Tier 2,Supermarket Type1,0.9077611792963364
NCG06,12.8,Low Fat,Household,256.1646,OUT027,1985,Tier 3,Supermarket Type3,2.481201872512324
FDK10,5.785,Regular,Snack Foods,181.366,OUT035,2004,Tier 2,Supermarket Type1,-0.0790386628687523
DRK12,9.5,Low Fat,Soft Drinks,32.09,OUT017,2007,Tier 2,Supermarket Type1,-1.0805153180844151
FDY55,16.75,Low Fat,Fruits and Vegetables,258.0988,OUT045,2002,Tier 2,Supermarket Type1,4.470773382809303
FDV04,12.8,Regular,Frozen Foods,158.4288,OUT027,1985,Tier 3,Supermarket Type3,0.5745111888538829
FDE23,17.6,Regular,Starchy Foods,46.006,OUT046,1997,Tier 1,Supermarket Type1,-1.14958267361653
FDI08,18.2,Regular,Fruits and Vegetables,250.2092,OUT018,2009,Tier 3,Supermarket Type2,0.5762378727421857
DRA12,11.6,Low Fat,Soft Drinks,143.0154,OUT010,1998,Tier 3,Grocery Store,-1.177209615829376
FDF22,6.865,Low Fat,Snack Foods,212.0218,OUT018,2009,Tier 3,Supermarket Type2,0.1631287524657248
FDQ57,7.275,Low Fat,Snack Foods,145.976,OUT049,1999,Tier 1,Supermarket Type1,0.9181212826261534
FDP07,18.2,Low Fat,Fruits and Vegetables,197.511,OUT046,1997,Tier 1,Supermarket Type1,-1.106415576408958
DRE37,13.5,Low Fat,Soft Drinks,189.1872,OUT035,2004,Tier 2,Supermarket Type1,-0.1351558892385954
DRF25,9.0,Low Fat,Soft Drinks,36.119,OUT013,1987,Tier 3,Supermarket Type1,-0.6488443460086984
DRF03,19.1,Low Fat,Dairy,38.8138,OUT013,1987,Tier 3,Supermarket Type1,-0.887126722594494
FDN51,17.85,Regular,Meat,260.2936,OUT035,2004,Tier 2,Supermarket Type1,1.3463388869252646
FDD21,10.3,Regular,Fruits and Vegetables,114.2176,OUT018,2009,Tier 3,Supermarket Type2,0.0495992868098114
NCY42,6.38,Low Fat,Household,145.147,OUT046,1997,Tier 1,Supermarket Type1,0.5878929889882301
FDH28,12.8,Regular,Frozen Foods,37.0506,OUT027,1985,Tier 3,Supermarket Type3,-0.7213650693174188
NCZ29,15.0,Low Fat,Health and Hygiene,126.3362,OUT010,1998,Tier 3,Grocery Store,-1.0347581950443892
FDN60,15.1,Low Fat,Baking Goods,159.2604,OUT046,1997,Tier 1,Supermarket Type1,0.4881769944387396
NCW06,16.2,Low Fat,Household,191.6162,OUT018,2009,Tier 3,Supermarket Type2,-0.2383252515646918
NCS30,5.945,Low Fat,Household,129.3652,OUT018,2009,Tier 3,Supermarket Type2,1.4862002818777966
FDW26,11.8,Regular,Dairy,224.2772,OUT010,1998,Tier 3,Grocery Store,-0.9285671359137628
FDQ01,19.7,Regular,Canned,256.1014,OUT049,1999,Tier 1,Supermarket Type1,0.622858337726363
FDH27,12.8,Low Fat,Dairy,145.0128,OUT019,1985,Tier 1,Grocery Store,-1.2678605199652764
NCX41,19.0,Low Fat,Health and Hygiene,211.9244,OUT018,2009,Tier 3,Supermarket Type2,0.0116122412671482
FDH58,12.3,Low Fat,Snack Foods,115.9834,OUT049,1999,Tier 1,Supermarket Type1,-0.0168780428898491
DRB25,12.3,Low Fat,Soft Drinks,107.0938,OUT010,1998,Tier 3,Grocery Store,-1.2221033969252504
FDG45,8.1,Low Fat,Fruits and Vegetables,210.4902,OUT045,2002,Tier 2,Supermarket Type1,2.08147455237021
FDP11,15.85,Low Fat,Breads,216.6166,OUT046,1997,Tier 1,Supermarket Type1,1.320870299572797
FDV19,14.85,Regular,Fruits and Vegetables,161.2578,OUT046,1997,Tier 1,Supermarket Type1,1.34374886109281
FDT32,19.0,Regular,Fruits and Vegetables,186.5214,OUT046,1997,Tier 1,Supermarket Type1,0.1048531712355029
NCU53,5.485,Low Fat,Health and Hygiene,166.2842,OUT035,2004,Tier 2,Supermarket Type1,-0.0712685853713894
NCA30,19.0,Low Fat,Household,188.8872,OUT035,2004,Tier 2,Supermarket Type1,0.9681951153869368
FDH20,16.1,Regular,Fruits and Vegetables,98.441,OUT017,2007,Tier 2,Supermarket Type1,-0.7977708313748206
DRD25,6.135,Low Fat,Soft Drinks,114.286,OUT046,1997,Tier 1,Supermarket Type1,0.1799639203766777
